"","day","mo","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
"880",4,5,46.9,39.2,1030,10,4.7,8.9,11.57,55,39.9,0,0,-0.000566633786365205
"881",6,5,43.8,37.2,1014.2,9.6,13.3,19,22.9,57,39,0,0,0.42809377950828
"882",1,5,50.4,47.9,1000,5.6,16.5,24.1,39,57,45,0.23,1,0.338374158121029
"883",5,5,50.3,46.2,1013.1,8.6,6,13,16.9,57,46,0,1,-0.0603797147111995
"884",2,5,50,41.3,1008.8,10,15.6,19,28.9,57,46,0.09,0,0.388218392225058
"885",3,5,51.8,43.8,1022,10,14.1,22.9,28,57,46.9,0,0,-0.389351659797788
"886",2,5,51.1,43.8,999.6,10,12.9,19,28,57,48,0.14,0,1.29538345291838
"887",2,5,50.5,49.6,1016.9,6.4,5.5,9.9,12.87,57,48,0,1,0.896629580086149
"888",3,5,48.4,43.7,1015.9,10,7.6,14,20,57,41,0.01,0,1.13588190378549
"889",1,5,51.4,42.6,1005.1,9.8,12.8,22,28,57,46.9,0.02,0,-1.47595596326561
"890",4,5,48.7,38.4,1015.4,9.9,4.5,13,15.9,57,39.9,0.02,0,0.687283796849229
"891",6,5,48.6,42.2,1016.7,9.7,11.8,17.1,25.1,57,44.1,0,0,2.17264197314928
"892",2,5,53.1,37.1,1013.5,9.9,11.9,18.1,22,57,46,0.07,0,-0.219881263844091
"893",1,5,50.2,41.8,1010.9,9.3,13.9,19,28,57,44.6,0.54,0,-1.43608057598239
"894",5,5,49.5,42,1015.6,10,7.6,17.1,24.1,57,43,0,0,0.866723039623732
"895",4,5,51.2,44.3,1026.5,10,9.8,15,19.5,59,45,0,0,0.388218392225058
"896",5,5,51,50.2,1015.1,6.2,12.2,15.9,20,59,48,0.01,1,0.6374395627452
"897",1,5,53.7,44.4,1018.2,10,5.4,8.9,11.57,59,48,0,0,-1.26661018002869
"898",1,5,56.2,53.1,1005.6,3.3,11,17.1,22.9,59,54,1.62,1,-0.718323604884377
"899",4,5,53.1,44.5,1016.5,10,12.1,21,28,59,48,0.16,0,-0.668479370780348
"900",5,5,47.7,34.1,1027.4,10,7.6,15.9,20,59,39,0,0,-0.0603797147111995
"901",4,5,53,44.6,1022.2,10,9.2,18.1,22,59,37,0.01,0,0.49787570725392
"902",6,5,55.4,52.9,1001.2,6.2,12.9,22,28.9,59,52,0.1,1,1.76391925349625
"903",5,5,53.8,51.1,1008.6,5.6,11.6,17.1,22,59,51.1,0.05,1,1.42497846158885
"904",2,5,49.6,47,1015.7,8.1,11.7,15,21,59,45,0,0,-2.27346370893007
"905",4,5,56.7,38.7,1019.2,10,12.8,19,27,59,50,0,0,0.936504967369372
"906",6,5,53.3,51.3,1013.4,7.8,12.2,15.9,22,59,50,0.02,0,1.23557037199354
"907",5,5,51.5,34.8,1023,10,10.6,15.9,25.1,59,45,0,0,1.01625574193582
"908",5,5,52,42.7,1021.9,10,11.2,17.1,22.9,59,46.4,0.01,0,0.6374395627452
"909",3,5,52.2,40.5,1011.1,9.6,5.7,11.1,14.43,59,46.9,0.01,0,-0.339507425693759
"910",3,5,51.9,38.2,1020.6,10,9,17.1,22.23,61,39.9,0,0,0.0891529876008862
"911",6,5,51.9,44.7,1006.4,6.4,10.2,15,19.5,61,46.4,0.21,1,0.9863492014734
"912",7,5,54.8,33.2,1023.4,10,15,22.9,28,61,48,0.61,0,-0.528915515289068
"913",3,5,58,55.5,1014.3,0.3,7.8,14,18.2,61,55.4,0.24,1,0.976380354652595
"914",3,5,53.5,49.6,1021,8.1,7.9,11.1,14.43,61,50,0.01,0,0.477938013612309
"915",2,5,53.7,40,1005.8,10,10.2,14,22.9,61,48,0,0,0.188841455808943
"916",4,5,51.2,50.1,1021.8,4,7.7,14,17.1,61,46.9,0,1,1.11594421014387
"917",4,5,57.9,54.7,1021,4.9,10.9,19,26,61,55.4,0.51,0,-0.249787804306508
"918",6,5,53.8,48,1011.7,9.1,9.2,15.9,20.67,61,48,0.69,0,1.27544575927677
"919",7,5,50.9,41.1,1010.3,9.1,6.4,13,16.9,61,41,0.01,0,-0.0902862551736166
"920",3,5,51.4,49.9,1015.7,2.3,8.6,13,16.9,61,46,0,1,0.0692152939592748
"921",2,5,49.2,43.4,1024.3,5.1,5.5,8.9,11.57,61,44.1,0,1,-0.379382812976982
"922",7,5,55.6,52.3,1005.9,4.6,7.6,15,18.1,61,51.8,1.03,1,-0.847918613554851
"923",5,5,52.5,45.6,1022.9,10,10.5,17.1,22.23,61,46,0,0,1.22560152517274
"924",2,5,54,40.6,1013.2,10,13.8,22.9,29.9,61,45,0.01,0,0.467969166791503
"925",1,5,56.5,46.1,1017.6,9.8,8.5,15,20,63,50,0.43,0,-0.917700541300491
"926",2,5,56.7,51.1,1015.3,9.6,10.3,15,19,63,51.1,0,0,-1.65539520604011
"927",2,5,51.4,40.5,1023.3,9.5,8.2,13,16.9,63,41,0,0,1.19569498471032
"928",1,5,56.3,49.4,1027.4,9.3,6.6,12,15.6,63,46.9,0,0,-0.548853208930679
"929",2,5,56.9,41.8,1016.9,10,9,15.9,22,63,48.9,0,0,-0.269725497948119
"930",3,5,55,44.5,1019.8,10,11.9,18.1,24.1,63,46,0,0,0.248654536733778
"931",1,5,51.8,46.1,1015.5,9.4,6.1,12,15.6,63,45,0,0,-1.24667248638708
"932",2,5,53,49.7,1015.9,8.7,11.3,15.9,22,63,46,0.48,0,0.956442661010983
"933",1,5,52.7,37.3,1027.6,10,6.8,14,18.2,63,41,0,0,0.188841455808943
"934",3,5,56.6,49.6,1023.2,9.9,6.4,11.1,14.43,63,46.9,0,0,0.866723039623732
"935",7,5,57.5,48.6,1011.4,10,7.2,9.9,12.87,63,51.1,0.03,0,-1.23670363956627
"936",5,5,53.9,44.5,1019.1,10,6.7,12,15,63,45,0.05,0,0.946473814190178
"937",2,5,57.2,55,1012.4,4.9,11.3,15,22,63,45,0,1,0.896629580086149
"938",1,5,56.5,48.2,1026.6,10,15.5,22,25.1,63,51.1,0,0,-1.66536405286092
"939",6,5,56.5,53.6,1015.2,8,13.6,20,25.1,63,50,0,1,1.99320273037478
"940",4,5,55.5,45.2,1019.6,10,11,21,27,63,48,0.06,0,0.767034571415675
"941",2,5,58.9,52.6,1025.6,10,11.4,15,19.5,66,51.1,0,0,-1.78499021471059
"942",5,5,54,48.6,1015.3,9.5,13.2,15.9,20.67,66,48.9,0,0,1.90348310898753
"943",1,5,58.3,49.5,1013.2,8.6,12.6,19,24.1,66,53.1,0.24,0,-0.150099336098451
"944",3,5,61.1,56.2,1024.1,9.8,14.4,19,24.1,66,54,0,0,0.866723039623732
"945",1,5,52.5,49.7,1018.6,8.1,6.9,11.1,14.43,66,48.9,0,1,-1.03732670315016
"946",7,5,52.5,48.8,1008.9,5.1,8.1,14,21,66,44.1,0,1,-0.279694344768925
"947",7,5,58,47.5,1013.8,9.2,13.5,21,28,66,51.1,0,0,0.0293399066760519
"948",3,5,58.9,48.6,1008.1,7.8,13.5,21,28,66,54,0.11,1,1.45488500205127
"949",6,5,56.1,51,1014.8,5.7,8.3,13,16.9,66,51.1,0,1,0.9863492014734
"950",4,5,54.5,45.7,1016.7,10,13.1,19,22,66,43,0,0,1.92342080262914
"951",1,5,48.5,46.1,1005.4,2.9,9.6,14,18.2,66,45,0,1,-0.0803174083528109
"952",4,5,55.6,42.2,1020.2,10,7.6,12,15.6,66,39.9,0,0,0.996318048294206
"953",2,5,57.8,46.2,1018.5,9.8,9.1,13,17.1,70,48.9,0.23,0,-0.180005876560868
"954",6,5,52.4,47.8,1021.8,7.1,8.8,14,18.2,70,42.1,0,1,1.09600651650226
"955",3,5,62.8,60.6,1014.4,4.9,10.1,19,24.1,70,60.1,0.03,1,1.60441770436335
"956",7,5,59.4,54,1006.2,6.9,8.1,12,15.6,70,45,0.1,1,-0.100255101994422
"957",6,5,56.4,47.9,1021.7,10,6.6,12,15.6,70,46,0,0,1.82373233442108
"958",7,5,55.7,48.8,1021,9.7,6.5,9.9,12.87,70,46,0,0,-0.309600885231342
"959",5,5,55.9,42.3,1022.4,9.8,7.2,14,18.2,70,42.1,0,0,0.84678534598212
"960",1,5,57.6,54.3,1014.5,8.9,12.1,17.1,21,70,45,0.07,0,-0.887794000838074
"961",1,5,55.7,46.4,1004,8.9,16.3,24.1,35.9,70,52,0.09,0,-0.887794000838074
"962",1,5,64.6,58.2,1021.1,10,7.7,13,16.9,75,59,0,0,-0.329538578872954
"963",3,5,61.1,52.9,1011,9.5,10,15.9,20,75,52,0.02,0,0.458000319970698
"964",2,5,62.4,60.5,1017,2,9,17.1,22,75,59,0.01,1,-1.2765790268495
"965",5,5,50.3,48.3,1016.6,3.2,13.3,18.1,24.1,55.4,44.1,0.35,1,0.507844554074726
"966",3,5,48.3,42.8,1021.2,10,7.8,13,16.9,55.9,37,0.25,0,0.477938013612309
"967",7,5,49.6,49,1027.5,6,9.8,15,21,55.9,46,0,1,-0.160068182919257
"968",6,5,47.3,44.1,1022.8,7.8,9.2,15.9,20.67,55.9,44.1,0,1,0.517813400895532
"969",3,5,51,35.3,1015.8,9.8,11.8,18.1,29.9,55.9,42.8,0,0,-0.339507425693759
"970",2,5,51.3,48,1015.7,4.9,10.6,15.9,20.67,55.9,37,0.22,1,-0.100255101994422
"971",1,5,47.8,39.9,1025.3,9.7,10.1,15,20,55.9,42.1,0,0,-0.837949766734045
"972",6,5,51.5,44.5,1022.6,8.7,6.7,14,18.2,55.9,44.6,0,1,-0.150099336098451
"973",5,5,49.4,46.5,1022.4,8.2,10.6,14,18.2,55.9,39.9,0.01,1,0.687283796849229
"974",4,5,48.5,41.1,1008.7,9.7,10.8,17.1,22,55.9,43,0.01,0,0.91656727372776
"975",7,5,55.1,54.1,1002.7,2.6,13.5,24.1,28,57.9,46,1.15,1,0.856754192802926
"976",7,5,54.8,49.9,1015.2,7.1,11.1,14,20,57.9,51.8,0,1,-0.499008974826651
"977",6,5,49.7,42.2,1019.4,10,5.7,9.9,12.87,57.9,41,0,0,0.507844554074726
"978",6,5,49.4,44,1019.6,7.6,14.9,25.1,31.1,57.9,45,0,0,1.76391925349625
"979",1,5,52.5,48.9,1004.6,7.1,10.6,15,19.5,57.9,50,0.37,1,-0.847918613554851
"980",2,5,53.4,52.6,1017.4,5.8,11.6,18.1,24.1,57.9,50,0.08,0,-1.89464752973945
"981",2,5,49.3,45.3,1019.8,5,10.6,15.9,20.67,57.9,44.6,0,1,0.398187239045863
"982",2,5,62.1,54.7,1010.3,10,11.4,20,22,69.1,51.1,0,0,-1.56567558465286
"983",5,5,55.1,54.6,1019.2,3.7,6.5,9.9,12.87,69.1,50,0,1,0.9863492014734
"984",3,5,57.5,46.9,1010.8,10,10.7,18.1,22,69.1,46.9,0.06,0,0.946473814190178
"985",7,5,56.3,41.6,1021.8,10,16,24.1,31.1,69.1,48,0.02,0,0.129028374884109
"986",4,5,57.9,50.2,1014.7,9.8,11.3,15.9,21,69.1,48,0,0,1.53463577661771
"987",6,5,56.8,48.7,1013.1,8.1,11.3,15.9,24.1,69.1,48,0,1,2.05301581129961
"988",3,5,54.6,49.5,1021.1,10,7,8.9,11.57,69.1,48,0,0,0.896629580086149
"989",3,5,51.6,48.8,1013.9,8.1,8.8,19,26,69.1,46.9,0,1,0.547719941357949
"990",2,5,60.9,51,1019,9.5,8.7,12,15.6,69.1,52,0.03,0,0.268592230375389
"991",6,5,62,56.8,1018.5,6.7,9,13,16.9,69.1,57,0.02,0,1.36516538066402
"992",1,5,56.5,56.4,1015.4,0.7,13.9,18.1,26,60.8,51.1,0.15,1,-0.209912417023285
"993",7,5,53.9,46.5,1019.1,10,12.4,25.1,33,60.8,48,0,0,-0.120192795636034
"994",4,5,49.9,41.4,1030.2,7.4,7,9.9,12.87,60.8,39.9,0,1,-0.229850110664897
"995",6,5,60,55.8,1020,6.5,8.2,12,15.6,78.1,55.9,0,1,1.67419963210899
"996",1,5,63.1,56.2,1020.3,9.4,9.1,18.1,21,78.1,50,0,0,-0.558822055751485
"997",5,5,65.7,53.9,1018.1,9.7,7.7,15,21,78.1,54,0,0,1.42497846158885
"998",5,5,60.1,54.1,1012.7,7,13.2,15.9,20.67,71.1,53.1,0,0,3.10971357430502
"999",3,5,57.1,48.6,1022.4,9.8,11,15.9,21,71.1,46,0,0,0.388218392225058
"1000",1,5,64.7,60.9,1019.8,7.1,11.2,15,21,71.1,59,0,1,-0.439195893901817
"1001",6,5,59.6,54.5,1011,6.2,12.2,15.9,22.9,71.1,55,0,0,3.73775092401578
"1002",4,5,55.3,42.1,1023.9,9.7,6.8,13,16.9,71.1,46.9,0,0,-0.309600885231342
"1003",3,5,44.9,42.3,1007.4,7,15,19,26,48.2,42.8,0.38,0,0.21874799627136
"1004",7,5,58.8,56.7,1009.8,7.1,13.8,18.1,22,64.4,55,0,1,0.0193710598552462
"1005",7,5,56.7,46.7,1011.9,8.9,9.2,17.1,22.23,64.9,48,0.08,0,0.49787570725392
"1006",7,5,54.3,50.9,1026.1,4.4,6.4,11.1,14.43,64.9,46.9,0,1,-0.389351659797788
"1007",5,5,57.7,50.1,1006.9,7.1,12.5,20,28,64.9,53.1,0.02,0,-0.399320506618594
"1008",1,5,57,54.8,1023.5,0.8,8.3,17.1,22.23,64.9,50,0.01,1,-0.499008974826651
"1009",6,5,54.4,46.4,1025.7,10,9.7,13,16.9,64.9,46.9,0,0,1.23557037199354
"1010",5,5,54.8,41.1,1014.1,10,7.7,14,19,64.9,48,0,0,0.158934915346526
"1011",6,5,58.3,52.8,1021.6,9.1,11.8,15,22,64.9,54,0,0,1.00628689511501
"1012",1,5,45.7,41.4,1016.3,7.6,8.6,14,21,64.9,41,0.09,0,-0.100255101994422
"1013",4,5,58.8,50.1,1007.7,6.1,11.2,19,28.9,64.9,46,0.3,1,0.667346103207618
"1014",7,5,56.8,49.5,1014.3,7,10,15,20,64.9,45,0.01,0,0.378249545404252
"1015",5,5,57.8,51.8,1026,10,9.6,15,20,64.9,53.6,0,0,0.597564175461978
"1016",1,5,52,47.3,1020.1,10,9.7,15.9,20.67,64.9,45,0,0,-0.518946668468262
"1017",5,5,51.3,48.8,1009.2,8.5,6.4,13,16.9,57.2,48.2,0.42,1,0.258623383554583
"1018",4,5,59.5,47.2,1012.4,8.7,12.2,17.1,24.1,66.9,53.1,0,0,0.557688788178755
"1019",3,5,58.3,56.2,1012.5,0.9,11.3,18.1,24.1,66.9,54,0.02,1,0.84678534598212
"1020",2,5,57.9,55.9,1020.7,0.8,11.1,15.9,21,66.9,54,0,1,0.458000319970698
"1021",5,5,61.5,57.6,1015.1,3,13.3,18.1,24.1,66.9,57,0,1,1.35519653384321
"1022",3,5,54.4,49.9,1021.9,4.4,4.5,8,10.4,66.9,46,0,1,-0.0703485615320052
"1023",5,5,60.9,56.2,1018.8,6.1,11.6,15,20,66.9,57.2,0.26,0,0.856754192802926
"1024",5,5,54,39.9,1025.2,10,6.9,13,16.9,66.9,45,0,0,0.547719941357949
"1025",6,5,65.4,57.4,1024.6,9.2,5.7,9.9,12.87,75.9,60.1,0,0,2.13276658586606
"1026",7,5,63.3,59.9,1023.5,4.2,8.5,15,19.5,75.9,57.9,0,1,0.228716843092166
"1027",7,5,51.3,50.5,1012.8,4.3,6.4,13,16.9,60.1,44.1,0.08,1,-0.459133587543428
"1028",1,5,46.9,45.9,1011.4,6.8,9.6,13,18.1,60.1,46,0.08,1,-0.698385911242765
"1029",4,5,54.7,44.3,1009.1,9.5,13,18.1,22.9,60.1,48.9,0.61,0,1.14585075060629
"1030",4,5,54.6,51.3,1007.6,8.1,13.2,20,25.1,60.1,46.9,0.45,0,0.0193710598552462
"1031",3,5,53.9,53.4,1013,3,10.7,19,27,60.1,48,0,1,1.78385694713786
"1032",7,5,54.6,46.9,1014.2,10,15,26,29.9,60.1,51.1,0.01,0,-1.12704632453741
"1033",2,5,53.9,48.8,1023.2,5.7,9.4,17.1,18.1,60.1,48,0,1,-0.329538578872954
"1034",2,5,52.2,47.2,1023.4,9.9,8.8,14,20,60.1,32,0,0,0.418124932687475
"1035",2,5,50.8,31.4,1012.1,10,19.8,28.9,36.9,60.1,46,0,0,1.42497846158885
"1036",3,5,55.4,53.4,1003.9,2.2,14.5,22.9,29.9,60.1,45,0,1,1.43494730840966
"1037",4,5,51.6,38.3,1019.8,10,6.8,11.1,14.43,60.1,46,0,0,0.0393087534968576
"1038",3,5,48.4,46.3,1024.3,4.9,6.9,11.1,14.43,60.1,39,0,1,1.36516538066402
"1039",4,5,55.3,53.8,1018.9,9.3,8.5,14,17.1,60.1,50,0.02,0,0.866723039623732
"1040",4,5,53.9,49.6,1008.5,9,9.2,18.1,26,62.1,50,0.01,0,0.418124932687475
"1041",7,5,56.2,53.1,1013.1,3.7,9.4,15.9,22.9,62.1,52,0,1,-0.758198992167599
"1042",4,5,55.4,53.1,1017.8,3.6,7.8,11.1,14.43,62.1,50,0.01,1,0.697252643670035
"1043",5,5,49.9,42,1030.3,9.5,5,14,20,62.1,37.9,0,0,-0.140130489277645
"1044",5,5,52,43.4,1022.3,9.6,7.5,12,15.6,62.1,46,0,0,-0.0304731742487823
"1045",5,5,54.1,54.1,1016.7,5.3,3.6,8,10.4,62.1,50,0.32,1,1.32528999338079
"1046",6,5,54.9,48.6,1012.4,10,7.3,12,15.9,62.1,50,0.02,0,0.607533022282783
"1047",6,5,52.2,49.1,1024.8,5.7,10.9,22,28.9,62.1,48,0.17,1,0.168903762167332
"1048",1,5,56.3,52.2,1009.8,9,14.2,21,28.9,62.1,46.9,0.07,0,-0.279694344768925
"1049",2,5,57.5,54.5,1020.4,2.9,10.3,17.1,22,62.1,55,0.33,1,0.587595328641172
"1050",3,5,56.8,52.3,1012.3,7.5,11.8,19,24.1,62.1,48,0.18,1,0.597564175461978
"1051",5,5,57.2,53.6,1015.2,5,6.2,14,18.2,62.6,53.6,0.01,1,0.0293399066760519
"1052",7,5,57.7,54.1,1016,5.8,12.5,19,25.1,62.6,51.1,0.26,1,0.198810302629749
"1053",7,5,44.4,36.7,1015.4,10,9.6,15,19.5,51.1,39,0,0,-0.588728596213902
"1054",4,5,51.1,48.4,1012.8,2.6,15.2,22.9,32.1,53.1,48.2,0,1,-0.608666289855514
"1055",6,5,48.5,43.5,1006.6,9.4,16.5,27,36.9,53.1,44.1,0.93,0,1.28541460609757
"1056",2,5,48.1,44.1,1012.7,7.9,18.5,25.1,32.1,53.1,45,1.04,0,0.308467617658612
"1057",6,5,46.9,39.7,1030,9.9,13.7,22.9,29.9,53.1,37.9,0,0,0.866723039623732
"1058",1,5,44.5,38,1019,9.9,5.3,11.1,14.43,53.1,32,0,1,-0.439195893901817
"1059",3,6,60.4,58.8,1015.1,5.7,5.2,8.9,11.57,64,55.9,0.02,1,1.21563267835193
"1060",6,6,61.7,57.5,1011.3,8.2,13,19,24.1,64,57,0.87,1,1.49476038933449
"1061",7,6,58.1,53.3,1014.9,9.8,9.6,17.1,20,64,53.1,0,0,-0.150099336098451
"1062",5,6,60,57.2,1006.3,5.8,7.1,19,35,64,55.4,0.01,1,-0.299632038410537
"1063",3,6,55.3,48.6,1022.7,10,9.6,15,19.5,64,46,0,0,1.20566383153113
"1064",5,6,61,59.3,1003.1,3,8.1,12,15.6,64,57,0.12,1,0.976380354652595
"1065",1,6,62.7,61.5,1010.4,3.7,5.9,11.1,14.43,68,57,1.03,1,-0.459133587543428
"1066",2,6,61.2,57,1015.2,7.1,5.6,9.9,12.87,68,55,0,1,-0.708354758063571
"1067",1,6,63.8,62.5,1014.6,0.7,10.2,15,21,68,59,0.11,1,-0.0603797147111995
"1068",5,6,62,59.9,1007.5,5.2,12.5,18.1,24.1,68,59,0.61,1,1.44491615523046
"1069",7,6,61.7,59.4,1014.9,4.3,11.8,19,26,68,57,0.02,1,0.547719941357949
"1070",4,6,58.6,45.6,1020.5,9.8,5.7,8.9,11.57,68,48.9,0,0,-0.000566633786365205
"1071",2,6,57.4,46.6,1022.9,10,6.8,14,18.2,68,48,0,0,0.438062626329086
"1072",2,6,64.7,64.5,1014,0.9,15.2,19,25.1,68,62.6,0.11,1,2.19257966679089
"1073",2,6,56.2,45.3,1018,10,8.8,14,22,68,51.1,0,0,0.866723039623732
"1074",6,6,59.2,45.1,1011.3,10,10.6,17.1,22.9,68,53.1,0,0,2.18261081997009
"1075",2,6,63.2,59.2,1011.3,7,9.1,14,21,68,57,0.03,0,0.14896606852572
"1076",6,6,62,56.1,1025.9,10,8.3,11.1,14.43,68,57,0.05,0,0.906598426906955
"1077",5,6,59.9,46.7,1003.8,10,16.7,22,32.1,68,54,0.01,0,0.866723039623732
"1078",6,6,66.9,63.7,1018,8.8,13.3,17.1,22.9,72,63,0,0,1.47482269569288
"1079",1,6,64.7,57.9,1024,9.5,5,8.9,11.57,72,55.9,0.01,0,-0.618635136676319
"1080",7,6,62.4,52.3,1011,10,7.4,13,16.9,72,52,0.14,0,-0.0304731742487823
"1081",7,6,55.3,53.2,1010.9,6.2,6,13,16.9,72,48.9,0.15,1,-0.419258200260205
"1082",5,6,63.4,61.5,1008.8,8.1,6.4,12,15.6,72,52,0.09,1,2.15270427950767
"1083",7,6,60.6,51.4,1019.3,9.8,9.1,18.1,22,72,51.1,0,0,-0.189974723381674
"1084",3,6,62.2,50,1008.3,10,12.9,18.1,26,72,54,0,0,1.17575729106871
"1085",2,6,66,60.9,1014.3,8.1,6.3,12,15.6,72,59,0,1,-0.469102434364234
"1086",7,6,62.2,51.9,1024.1,9.5,4.8,8,10.4,72,52,0.02,0,0.119059528063303
"1087",2,6,62.2,56.1,1021.3,9.3,6,8.9,11.57,72,53.1,0,0,0.248654536733778
"1088",6,6,59.8,55.3,1012.6,9.8,4.8,8.9,11.57,72,51.1,0.22,0,1.34522768702241
"1089",1,6,63.6,57.2,1019.3,6.9,8.1,13,16.9,72,53.1,0.01,1,-0.658510523959542
"1090",4,6,67.2,64.8,1012.9,7.2,7.5,12,15.6,72,64,0,1,0.876691886444537
"1091",7,6,61.5,55.4,1020.4,9.2,8.4,12,15.6,72,54,0,1,-0.0404420210695881
"1092",5,6,67.3,61.5,1013.6,9.7,6.5,9.9,12.87,72,63.7,0,0,0.757065724594869
"1093",1,6,59.9,51.5,1027.6,10,9.8,14,18.2,73,53.1,0,0,-0.399320506618594
"1094",7,6,62.6,53.5,1021.7,10,7.3,11.1,14.43,73,53.1,0,0,1.00628689511501
"1095",1,6,63.2,49.2,1014.6,9.9,6,11.1,14.43,73,48,0,0,-1.21676594592466
"1096",3,6,64.2,61.9,1012.8,3.6,7.1,19,25.1,73,55.9,0.47,1,-0.0603797147111995
"1097",7,6,59.9,46.2,1013.9,10,5.1,12,15.6,73,48,0,0,-0.419258200260205
"1098",3,6,62.5,55.2,1019,10,8.2,12,15.6,73,57.9,0,0,0.667346103207618
"1099",5,6,64.6,59.7,1012.3,9.1,11.8,18.1,22,73,57.9,0,0,0.667346103207618
"1100",4,6,64,56.4,1018.2,7.6,9.1,15.9,22,73,57,0.05,1,1.72404386621302
"1101",5,6,55.7,53.5,1021.8,6.8,9.3,13,15,73,52,0.01,1,0.836816499161315
"1102",4,6,65.2,58.5,1010.9,6.4,8.8,12,15.6,73,57.9,0.07,1,0.677314950028423
"1103",2,6,67.3,61.6,1019,10,8,12,15.6,73,55,0.01,0,0.109090681242498
"1104",2,6,62.1,50.3,1019.7,10,4.1,9.9,12.87,73,52,0,0,0.448031473149892
"1105",6,6,64.6,48.8,1013.2,9.8,6,11.1,14.43,73,52,0.08,0,1.65426193846738
"1106",6,6,63,51.5,1012.4,10,7.4,12,15.6,73,55.9,0,0,1.48479154251369
"1107",5,6,68.9,63.6,1014.4,5.9,6.4,9.9,12.87,77,63,0,1,1.61438655118416
"1108",6,6,66,60.5,1014.8,9.9,7.9,15,19.5,77,61,0,0,1.74398155985463
"1109",3,6,65.5,61.1,1013.9,7.8,10.2,18.1,26,77,59,0,1,1.03619343557743
"1110",1,6,61.5,49.5,1017.3,9.4,6.8,11.1,14.43,77,54,0,1,-0.658510523959542
"1111",1,6,65.7,55.7,1011.3,10,11.4,17.1,27,77,57,0.29,0,-0.399320506618594
"1112",1,6,69.3,63.3,1006,8.3,9.4,15,19.5,77,61,0,0,-0.299632038410537
"1113",7,6,62.9,55.8,1018.7,9.8,5.7,11.1,14.43,77,45,0.06,0,1.06609997603985
"1114",1,6,64.9,55.5,1013.2,9.8,4.8,8,10.4,77,55.9,0,0,-0.827980919913239
"1115",2,6,67.1,62.7,1012,6.2,6.2,12,15.6,77,59,1.8,1,1.74398155985463
"1116",4,6,69.5,64.6,1008.6,6.1,9.9,15.9,26,81,64,0,1,0.21874799627136
"1117",1,6,66,56,1001.7,7.3,12.5,19,31.1,81,55,0.06,0,-0.120192795636034
"1118",2,6,61.5,47.2,1004.4,10,13.3,22,28,81,54,0,0,0.467969166791503
"1119",2,6,51,50.1,1011.1,6.2,13.5,20,27,57,46.9,0.15,0,0.9863492014734
"1120",2,6,57.8,51.4,1019.2,8,9.9,15.9,20.67,59,55,0,0,-0.927669388121297
"1121",6,6,56.1,53.2,1016.3,7.7,11.8,18.1,26,59,54,0,0,1.91345195580833
"1122",3,6,53.4,50.1,1019.5,6.6,13.7,19,22.9,61,51.1,0.08,0,0.42809377950828
"1123",4,6,54.5,47.5,1012.9,8.4,12.8,21,25.1,61,50,0.01,0,0.757065724594869
"1124",5,6,55.7,53.8,1013.3,3,7.7,13,16.9,61,51.8,0.01,1,0.547719941357949
"1125",4,6,54.8,50.8,1008.9,9.7,9.6,15,19.5,61,50,0,0,0.517813400895532
"1126",3,6,54.5,51.3,1004.6,9.4,11,19,27,61,48,1.29,0,0.886660733265343
"1127",2,6,60.8,59.8,1012,2,12.7,19,27,63,59,0.21,1,1.07606882286065
"1128",7,6,58,52.5,1012.6,8.4,11.5,22,28.9,63,46.9,0.05,1,-0.0105354806071709
"1129",5,6,52.7,45.2,1016.5,9.2,5.5,12,15.6,63,39.9,0.01,0,0.607533022282783
"1130",5,6,58.6,51,1022,10,7.5,14,18.2,66,51.1,0,0,0.0592464471384691
"1131",7,6,60.9,57,1016.7,7,10.9,15,19.5,66,57,0,0,0.318436464479418
"1132",6,6,57.6,52.7,1006,9.1,13.2,22.9,31.1,66,39.9,0.11,0,1.70410617257141
"1133",2,6,60.4,51,1009.4,9.1,11,18.1,22.9,66,54,0,0,0.597564175461978
"1134",2,6,56.6,54.5,1011.5,7,8.4,20,25.1,66,50,0,0,0.56765763499956
"1135",4,6,59.4,57,1016,7.9,11.5,15.9,21,66,46.9,0,1,1.06609997603985
"1136",4,6,59.8,55,1014.3,9.6,12.3,15.9,21,66,51.1,0,0,0.557688788178755
"1137",6,6,58.2,48.2,1013.4,8.3,8.2,12,15.6,66,52,0,1,1.37513422748482
"1138",6,6,61.7,58.6,1013.7,4,14.4,18.1,24.1,66,59,0.02,1,1.08603766968146
"1139",7,6,56.9,47.9,1012.4,10,8.2,14,18.2,66,43,0,0,0.378249545404252
"1140",1,6,61.8,58.6,1013.6,4.6,12.6,18.1,26,66,57.9,0,1,-1.11707747771661
"1141",5,6,60.8,52.4,1008.2,10,8.7,15,21,66,55,0,0,-0.638572830317931
"1142",5,6,57.2,45.8,1019.1,10,7.5,14,18.2,66,46.9,0,0,1.71407501939222
"1143",3,6,58.5,45.3,1016.7,10,12.6,18.1,24.1,66,51.1,0,0,0.158934915346526
"1144",3,6,63.4,63.4,1013.3,1.1,15,21,27,66,60.8,0,1,2.13276658586606
"1145",6,6,59.8,52.9,1018.9,9.9,15.5,22,32.1,66,46.9,0,0,0.577626481820366
"1146",3,6,61.8,51,1012.5,7.5,8.7,15,19.5,66,57.2,0.34,1,0.138997221704915
